"ID","SPARENTID","PARENTID","SOBJECTTYPE","FIELD","PERMISSIONSEDIT","PERMISSIONSREAD","STATUS"
"01k5E000008PWBbQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Paclitaxel_Potential_Patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWF9QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Paraplatin_Level_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PW8ZQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Paraplatin_Patients_Share_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PW1sQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Paraplatin_Potential_Patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW9qQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.RN_Care_Manager_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWFEQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.RN_Care_Manager_BMS_US_del__c","TRUE","TRUE","Item Created"
"01k5E000008PWFJQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Sprycel_Parent_Product_Rating__c","TRUE","TRUE","Item Created"
"01k5E000008PWFOQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Taxol_Level_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWDdQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Taxol_Patients_Share_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWFTQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Taxol_Potential_Patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWEWQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Taxotere_Patients_Share_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWFKQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Taxotere_Potential_Patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW5YQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Therapeutic_Class_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWESQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Yervoy_Parent_Product_Rating__c","TRUE","TRUE","Item Created"
"01k5E000008PWCkQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Abilify_Drop_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW7oQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Account_Financial_Situation_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWFYQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Bydureon_Quintile_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWFAQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Bydureon_Rating_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWDxQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Bydureon_Segment_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWFdQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Byetta_Quintile_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWEXQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Byetta_Rating_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW63QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Byetta_Segment_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWCuQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.COT_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWDiQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.DAI_Scoring_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWFZQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Disease_Area_Training_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWENQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Eliquis_Rating_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWFiQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Formulary_Decision_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWEOQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.GPO_KAM_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW94QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.KAM_Account_Types_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWCNQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.KAM_Contract_Effective_Date_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW0KQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.KAM_Contract_Status_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWCOQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.KAM_Restriction_Comments_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWByQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Kombiglyze_XR_Quintile_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW8nQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Kombiglyze_XR_Rating_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW37QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Kombiglyze_XR_Segment_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWFnQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Onglyza_Quintile_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW64QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Onglyza_Rating_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWElQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Onglyza_Segment_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWD4QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Pradaxa_KAM_Restriction_Comments_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWEHQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Primary_Parent_BMS_US__c","FALSE","TRUE","Item Created"
"01k5E000008PWFsQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Primary_Wholesaler_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW38QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Share_of_Paraplatin_Patients__c","TRUE","TRUE","Item Created"
"01k5E000008PWEYQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Share_of_Taxol_Patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWClQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Sub_Systems_BMS_Us__c","TRUE","TRUE","Item Created"
"01k5E000008PW0LQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Symlin_Quintile_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWEqQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Symlin_Rating_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWDyQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Symlin_Segment_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWFxQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Warfarin_Sodium_KAM_Restriction_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWG2QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Xarelto_KAM_Restriction_Comments_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW4jQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Congress_Debriefs_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWFoQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.HEOR_information_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWAgQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Med_Ed_on_Compound_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWFPQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Pipeline_updates_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWFtQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Study_updates_on_BMS_Trials_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PW4kQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Last_Interaction_Submitted_BMS_EMEA__c","FALSE","TRUE","Item Created"
"01k5E000008PWCvQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Stakeholder_Engagement_Plan_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWFyQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Individual_Account_Type_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWFBQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Last_Update_Date_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PW58QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Local_ID_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWG3QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.No_Profiling_Consent_Granted_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWG7QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Specialty_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWBNQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Title_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWGCQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Organization_Account_Type_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDjQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Access_Stakeholder_Engagement_Plan__c","TRUE","TRUE","Item Created"
"01k5E000008PWGHQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Customer_Engagement_Plan_BME_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWFpQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Fax_Access_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWGMQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Mobile_Access_BME_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PW5yQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.On_Medical_Plan_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWGRQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Phone_Access_BME_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWGWQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Request_Comments_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDtQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Profiling_Category_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDkQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Clinical_Trial_Participation_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWGbQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Access_Category_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWFQQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Email_Organization_BMS_SHARED__c","TRUE","TRUE","Item Created"
"01k5E000008PWGgQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Specialty_2_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDnQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Preferred_Channel_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWGlQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Email_text_format_BMS_SHARED__c","TRUE","TRUE","Item Created"
"01k5E000008PWGqQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Authorization_talk_to_Nurses_BMS_EMEA_NL__c","TRUE","TRUE","Item Created"
"01k5E000008PW4bQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Profiling_Check_Performed_BMS_EMEA_ES__c","TRUE","TRUE","Item Created"
"01k5E000008PWG8QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.zDELETE_Email_Access_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWEZQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Meeting_consent_denied_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWGvQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Approved_Email_Opt_Type_vod__c","TRUE","TRUE","Item Created"
"01k5E000008PWH0QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Thought_Leader_Specialization_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWCIQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Education_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWCJQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Other_Areas_of_Work_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWGcQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Speaker_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWFLQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.DHG_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWGDQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Profiling_Subtype_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PW0GQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Phone_Primary_Workplace_BMS_EMEA__c","FALSE","TRUE","Item Created"
"01k5E000008PWH5QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Specialty_formula_BMS_EMEA__c","FALSE","TRUE","Item Created"
"01k5E000008PWAhQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Specialty_2_formula_BMS_EMEA__c","FALSE","TRUE","Item Created"
"01k5E000008PWHAQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Individual_Account_Type_formula_BMS_EMEA__c","FALSE","TRUE","Item Created"
"01k5E000008PWGEQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Organizati_Account_Type_formula_BMS_EMEA__c","FALSE","TRUE","Item Created"
"01k5E000008PWHFQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Customer_Master_Status_vod__c","TRUE","TRUE","Item Created"
"01k5E000008PWHKQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.OneKey_ID_BMS_CORE__c","TRUE","TRUE","Item Created"
"01k5E000008PWBzQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Do_Not_Email_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PW39QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Title_formula_BMS_EMEA__c","FALSE","TRUE","Item Created"
"01k5E000008PWDlQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.CLM_Opt_Type_vod__c","TRUE","TRUE","Item Created"
"01k5E000008PWC0QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Master_Align_Id_vod__c","TRUE","TRUE","Item Created"
"01k5E000008PWG9QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Brick_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWGAQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Email_text_rep_maintained_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDzQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Visit_Pressure_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWHPQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Potential_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWHQQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Birthdate_BMS_SHARED__c","TRUE","TRUE","Item Created"
"01k5E000008PWHUQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Country_vod__c","TRUE","TRUE","Item Created"
"01k5E000008PWFUQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Primary_Workplace_One_Key_ID_BMS_EMEA__c","FALSE","TRUE","Item Created"
"01k5E000008PWDYQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Customer_Type_BMS_EMEA__c","FALSE","TRUE","Item Created"
"01k5E000008PWC9QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Career_Status_vod__c","TRUE","TRUE","Item Created"
"01k5E000008PWC4QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Photo_vod__c","TRUE","TRUE","Item Created"
"01k5E000008PWDeQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Organization_Sub_Type_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWHZQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Professional_Role_Code_BMS_EMEA__c","TRUE","TRUE","Item Created"
"01k5E000008PWHeQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.AccountNumber","TRUE","TRUE","Item Created"
"01k5E000008PWHfQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.AccountSource","TRUE","TRUE","Item Created"
"01k5E000008PW5NQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.AnnualRevenue","TRUE","TRUE","Item Created"
"01k5E000008PWHBQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.BillingAddress","TRUE","TRUE","Item Created"
"01k5E000008PWBWQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Description","TRUE","TRUE","Item Created"
"01k5E000008PWHjQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Fax","TRUE","TRUE","Item Created"
"01k5E000008PWDfQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Industry","TRUE","TRUE","Item Created"
"01k5E000008PWHgQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.IsExcludedFromRealign","TRUE","TRUE","Item Created"
"01k5E000008PWHGQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Jigsaw","TRUE","TRUE","Item Created"
"01k5E000008PWEmQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.NumberOfEmployees","TRUE","TRUE","Item Created"
"01k5E000008PWDgQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Ownership","TRUE","TRUE","Item Created"
"01k5E000008PW4lQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Parent","TRUE","TRUE","Item Created"
"01k5E000008PWHVQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Phone","TRUE","TRUE","Item Created"
"01k5E000008PWHoQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Rating","TRUE","TRUE","Item Created"
"01k5E000008PW4cQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.ShippingAddress","TRUE","TRUE","Item Created"
"01k5E000008PWHtQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Sic","TRUE","TRUE","Item Created"
"01k5E000008PWHyQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.SicDesc","TRUE","TRUE","Item Created"
"01k5E000008PWI3QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Site","TRUE","TRUE","Item Created"
"01k5E000008PWCAQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.TickerSymbol","TRUE","TRUE","Item Created"
"01k5E000008PWEnQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Type","TRUE","TRUE","Item Created"
"01k5E000008PWEoQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Website","TRUE","TRUE","Item Created"
