"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","BMS_CODE_BMS_EMEA__C","CCV_CODE_BMS_EMEA__C","COUNTRY_BMS_EMEA__C","DESCRIPTION_BMS_EMEA__C","LANGUAGE_BMS_EMEA__C","SHORT_LABEL_BMS_EMEA__C","EXTERNAL_ID_BMS_EMEA__C"
"a3Ud0000000A9aeEAC","005d0000002bfc8AAA","false","Dr. scient (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.EO","","NO","Dr.scient (NO)","English - Norway","Dr. scient (NO)","NO__EN-NO__TIT.WNO.EO"
"a3Ud0000000A9afEAC","005d0000002bfc8AAA","false","Distriktssjef (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.EL","","NO","District Manager (NO)","English - Norway","Distriktssjef (NO)","NO__EN-NO__TIT.WNO.EL"
"a3Ud0000000A9agEAC","005d0000002bfc8AAA","false","Ass. Avdelingssjef (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.E7","","NO","Ass. Head of department (NO)","English - Norway","Ass. Avdelingssjef (NO)","NO__EN-NO__TIT.WNO.E7"
"a3Ud0000000A9ahEAC","005d0000002bfc8AAA","false","Veterinær (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.CH","","NO","Veterinarian (NO)","English - Norway","Veterinær (NO)","NO__EN-NO__TIT.WNO.CH"
"a3Ud0000000A9aiEAC","005d0000002bfc8AAA","false","Leder (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.AQ","","NO","Leader (NO)","English - Norway","Leder (NO)","NO__EN-NO__TIT.WNO.AQ"
"a3Ud0000000A9ajEAC","005d0000002bfc8AAA","false","Jordmor (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.AI","","NO","Midwife (NO)","English - Norway","Jordmor (NO)","NO__EN-NO__TIT.WNO.AI"
"a3Ud0000000A9akEAC","005d0000002bfc8AAA","false","Palliativ sykepleier (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.A1","","NO","Palliative nurse (NO)","English - Norway","Palliativ sykepleier (NO)","NO__EN-NO__TIT.WNO.A1"
"a3Ud0000000A9alEAC","005d0000002bfc8AAA","false","Lungesykepleier (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.9U","","NO","Lung nurse (NO)","English - Norway","Lungesykepleier (NO)","NO__EN-NO__TIT.WNO.9U"
"a3Ud0000000A9amEAC","005d0000002bfc8AAA","false","Geriatrisk sykepleier (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.9H","","NO","Geriatric nurse (NO)","English - Norway","Geriatrisk sykepleier (NO)","NO__EN-NO__TIT.WNO.9H"
"a3Ud0000000A9anEAC","005d0000002bfc8AAA","false","Enhetssykepleier (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.9A","","NO","Unit nurse (NO)","English - Norway","Enhetssykepleier (NO)","NO__EN-NO__TIT.WNO.9A"
"a3Ud0000000A9aoEAC","005d0000002bfc8AAA","false","Ass. Avdelingssykepleier (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.92","","NO","Ass. Department nurse (NO)","English - Norway","Ass. Avdelingssykepleier (NO)","NO__EN-NO__TIT.WNO.92"
"a3Ud0000000A9apEAC","005d0000002bfc8AAA","false","Bioingeniør (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.7N","","NO","Biomedical Scientist (NO)","English - Norway","Bioingeniør (NO)","NO__EN-NO__TIT.WNO.7N"
"a3Ud0000000A9aqEAC","005d0000002bfc8AAA","false","Tilsynsfarmasøyt (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.7H","","NO","Supervisor pharmacist (NO)","English - Norway","Tilsynsfarmasøyt (NO)","NO__EN-NO__TIT.WNO.7H"
"a3Ud0000000A9arEAC","005d0000002bfc8AAA","false","Reseptarfarmasøyt (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.7F","","NO","Dispenser (NO)","English - Norway","Reseptarfarmasøyt (NO)","NO__EN-NO__TIT.WNO.7F"
"a3Ud0000000A9asEAC","005d0000002bfc8AAA","false","Innkjøpskonsulent (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.7C","","NO","Purchase consultant (NO)","English - Norway","Innkjøpskonsulent (NO)","NO__EN-NO__TIT.WNO.7C"
"a3Ud0000000A9atEAC","005d0000002bfc8AAA","false","1. Provisor (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.70","","NO","Senior assistant dispenser (NO)","English - Norway","1. Provisor (NO)","NO__EN-NO__TIT.WNO.70"
"a3Ud0000000A9auEAC","005d0000002bfc8AAA","false","Spesialkonsulent (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.5L","","NO","Special consultant (NO)","English - Norway","Spesialkonsulent (NO)","NO__EN-NO__TIT.WNO.5L"
"a3Ud0000000A9avEAC","005d0000002bfc8AAA","false","Klinikksjef (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.3Q","","NO","Clinic Manager (NO)","English - Norway","Klinikksjef (NO)","NO__EN-NO__TIT.WNO.3Q"
"a3Ud0000000A9awEAC","005d0000002bfc8AAA","false","Sykehjemsoverlege (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.3I","","NO","Nursinghome head doctor (NO)","English - Norway","Sykehjemsoverlege (NO)","NO__EN-NO__TIT.WNO.3I"
"a3Ud0000000A9axEAC","005d0000002bfc8AAA","false","Spesiallege (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.3E","","NO","Special doctor (NO)","English - Norway","Spesiallege (NO)","NO__EN-NO__TIT.WNO.3E"
"a3Ud0000000A9ayEAC","005d0000002bfc8AAA","false","Seksjonsleder dr.med. (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.37","","NO","Leader of section dr med (NO)","English - Norway","Seksjonsleder dr.med. (NO)","NO__EN-NO__TIT.WNO.37"
"a3Ud0000000A9azEAC","005d0000002bfc8AAA","false","Professor overlege dr.med. (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.2Z","","NO","Prof. head doctor dr. med (NO)","English - Norway","Professor overlege dr.med. (NO)","NO__EN-NO__TIT.WNO.2Z"
"a3Ud0000000A9b0EAC","005d0000002bfc8AAA","false","Professor overlege (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.2Y","","NO","Professor head doctor (NO)","English - Norway","Professor overlege (NO)","NO__EN-NO__TIT.WNO.2Y"
"a3Ud0000000A9b1EAC","005d0000002bfc8AAA","false","Produktsjef (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.2U","","NO","Product Manager (NO)","English - Norway","Produktsjef (NO)","NO__EN-NO__TIT.WNO.2U"
"a3Ud0000000A9b2EAC","005d0000002bfc8AAA","false","Overlege dr. med. (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2016-09-22T15:02:24.000Z","true","false","TIT.WNO.2Q","","NO","Head doctor dr. med (NO)","English - Norway","Overlege dr. med. (NO)","NO__EN-NO__TIT.WNO.2Q"
"a3Ud0000000A9b3EAC","005d0000002bfc8AAA","false","Medisinsk fagsjef (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.2N","","NO","Medical subject manager (NO)","English - Norway","Medisinsk fagsjef (NO)","NO__EN-NO__TIT.WNO.2N"
"a3Ud0000000A9b4EAC","005d0000002bfc8AAA","false","Legespesialist (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.2I","","NO","Specialistdoctor (NO)","English - Norway","Legespesialist (NO)","NO__EN-NO__TIT.WNO.2I"
"a3Ud0000000A9b5EAC","005d0000002bfc8AAA","false","Varamedlem (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.ZP","","NO","Deputy member (NO)","English - Norway","Varamedlem (NO)","NO__EN-NO__TIT.WNO.ZP"
"a3Ud0000000A9b6EAC","005d0000002bfc8AAA","false","Politisk rådgiver (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.Z2","","NO","Political counsellor (NO)","English - Norway","Politisk rådgiver (NO)","NO__EN-NO__TIT.WNO.Z2"
"a3Ud0000000A9b7EAC","005d0000002bfc8AAA","false","Avdelingsdirektør (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.X5","","NO","Director of department (NO)","English - Norway","Avdelingsdirektør (NO)","NO__EN-NO__TIT.WNO.X5"
"a3Ud0000000A9b8EAC","005d0000002bfc8AAA","false","Helsefagarbeider (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.UZ","","NO","Health worker (NO)","English - Norway","Helsefagarbeider (NO)","NO__EN-NO__TIT.WNO.UZ"
"a3Ud0000000A9b9EAC","005d0000002bfc8AAA","false","Vernepleier (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.UT","","NO","Social educator (NO)","English - Norway","Vernepleier (NO)","NO__EN-NO__TIT.WNO.UT"
"a3Ud0000000A9bAEAS","005d0000002bfc8AAA","false","Soneleder (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.GT","","NO","Leader of zone (NO)","English - Norway","Soneleder (NO)","NO__EN-NO__TIT.WNO.GT"
"a3Ud0000000A9bBEAS","005d0000002bfc8AAA","false","Medisinsk direktør (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.G6","","NO","Medical director (NO)","English - Norway","Medisinsk direktør (NO)","NO__EN-NO__TIT.WNO.G6"
"a3Ud0000000A9bCEAS","005d0000002bfc8AAA","false","Klinikkleder (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.FL","","NO","Head of clinic (NO)","English - Norway","Klinikkleder (NO)","NO__EN-NO__TIT.WNO.FL"
"a3Ud0000000A9bDEAS","005d0000002bfc8AAA","false","Faglig leder (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.EW","","NO","Profession leader (NO)","English - Norway","Faglig leder (NO)","NO__EN-NO__TIT.WNO.EW"
"a3Ud0000000A9bEEAS","005d0000002bfc8AAA","false","Uroterapeut (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.AG","","NO","Urotherapist (NO)","English - Norway","Uroterapeut (NO)","NO__EN-NO__TIT.WNO.AG"
"a3Ud0000000A9bFEAS","005d0000002bfc8AAA","false","Urosykepleier (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.AF","","NO","Uronurse (NO)","English - Norway","Urosykepleier (NO)","NO__EN-NO__TIT.WNO.AF"
"a3Ud0000000A9bGEAS","005d0000002bfc8AAA","false","Sykepleierkonsulent (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.AC","","NO","Nurse consultant (NO)","English - Norway","Sykepleierkonsulent (NO)","NO__EN-NO__TIT.WNO.AC"
"a3Ud0000000A9bHEAS","005d0000002bfc8AAA","false","Spesialsykepleier (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.A9","","NO","Special nurse (NO)","English - Norway","Spesialsykepleier (NO)","NO__EN-NO__TIT.WNO.A9"
"a3Ud0000000A9bIEAS","005d0000002bfc8AAA","false","Spesialoverlege (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.A8","","NO","Special head doctor (NO)","English - Norway","Spesialoverlege (NO)","NO__EN-NO__TIT.WNO.A8"
"a3Ud0000000A9bJEAS","005d0000002bfc8AAA","false","Ledende spesialsykepleier (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.9R","","NO","Leading special nurse (NO)","English - Norway","Ledende spesialsykepleier (NO)","NO__EN-NO__TIT.WNO.9R"
"a3Ud0000000A9bKEAS","005d0000002bfc8AAA","false","Klinisk ernæringsfysiolog (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.9N","","NO","Clinical nutritionspecialist (NO)","English - Norway","Klinisk ernæringsfysiolog (NO)","NO__EN-NO__TIT.WNO.9N"
"a3Ud0000000A9bLEAS","005d0000002bfc8AAA","false","Intensivsykepleier (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.9M","","NO","Emergency nurse (NO)","English - Norway","Intensivsykepleier (NO)","NO__EN-NO__TIT.WNO.9M"
"a3Ud0000000A9bMEAS","005d0000002bfc8AAA","false","Konsulent (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.7D","","NO","Consultant (NO)","English - Norway","Konsulent (NO)","NO__EN-NO__TIT.WNO.7D"
"a3Ud0000000A9bNEAS","005d0000002bfc8AAA","false","Farmasøyt (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.76","","NO","Pharmacist (NO)","English - Norway","Farmasøyt (NO)","NO__EN-NO__TIT.WNO.76"
"a3Ud0000000A9bOEAS","005d0000002bfc8AAA","false","Markedsdirektør (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.5F","","NO","Director of Marketing (NO)","English - Norway","Markedsdirektør (NO)","NO__EN-NO__TIT.WNO.5F"
"a3Ud0000000A9bPEAS","005d0000002bfc8AAA","false","Viseadm. direktør (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.3N","","NO","Assistant managing director (NO)","English - Norway","Viseadm. direktør (NO)","NO__EN-NO__TIT.WNO.3N"
"a3Ud0000000A9bQEAS","005d0000002bfc8AAA","false","Turnuslege (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2016-12-15T18:51:16.000Z","true","false","TIT.WNO.3L","","NO","Internist (NO)","English - Norway","Turnuslege (NO)","NO__EN-NO__TIT.WNO.3L"
"a3Ud0000000A9bREAS","005d0000002bfc8AAA","false","Seksj.overl.prof.dr.med. (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.36","","NO","Section cons. doctor prof. dr. med. (NO)","English - Norway","Seksj.overl.prof.dr.med. (NO)","NO__EN-NO__TIT.WNO.36"
"a3Ud0000000A9bSEAS","005d0000002bfc8AAA","false","Rådgivende overlege (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.35","","NO","Councelling head doctor (NO)","English - Norway","Rådgivende overlege (NO)","NO__EN-NO__TIT.WNO.35"
"a3Ud0000000A9bTEAS","005d0000002bfc8AAA","false","Professor (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.2W","","NO","Professor (NO)","English - Norway","Professor (NO)","NO__EN-NO__TIT.WNO.2W"
"a3Ud0000000A9bUEAS","005d0000002bfc8AAA","false","Medisinsk sjef (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.2O","","NO","Medical chief (NO)","English - Norway","Medisinsk sjef (NO)","NO__EN-NO__TIT.WNO.2O"
"a3Ud0000000A9bVEAS","005d0000002bfc8AAA","false","Lege (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2017-01-27T17:05:44.000Z","true","false","TIT.WNO.2G","","NO","Doctor (NO)","English - Norway","Lege (NO)","NO__EN-NO__TIT.WNO.2G"
"a3Ud0000000A9bWEAS","005d0000002bfc8AAA","false","Kommunelege II (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.24","","NO","Council doctor II (NO)","English - Norway","Kommunelege II (NO)","NO__EN-NO__TIT.WNO.24"
"a3Ud0000000A9bXEAS","005d0000002bfc8AAA","false","Helsedirektør (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.1T","","NO","Director of Health (NO)","English - Norway","Helsedirektør (NO)","NO__EN-NO__TIT.WNO.1T"
"a3Ud0000000A9bYEAS","005d0000002bfc8AAA","false","Bedriftslege (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.1H","","NO","Company doctor (NO)","English - Norway","Bedriftslege (NO)","NO__EN-NO__TIT.WNO.1H"
"a3Ud0000000A9bZEAS","005d0000002bfc8AAA","false","Avdelingssjef dr. med. (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.1G","","NO","Dep. chief dr. med (NO)","English - Norway","Avdelingssjef dr. med. (NO)","NO__EN-NO__TIT.WNO.1G"
"a3Ud0000000A9baEAC","005d0000002bfc8AAA","false","Avd.sjef prof. dr. med. (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.1C","","NO","Head of dep. Prof.dr.med (NO)","English - Norway","Avd.sjef prof. dr. med. (NO)","NO__EN-NO__TIT.WNO.1C"
"a3Ud0000000A9bbEAC","005d0000002bfc8AAA","false","Avd.overlege professor (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.1B","","NO","Department consultant doc prof. (NO)","English - Norway","Avd.overlege professor (NO)","NO__EN-NO__TIT.WNO.1B"
"a3Ud0000000A9bcEAC","005d0000002bfc8AAA","false","Avd.overlege.prof.dr.med (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.1A","","NO","Dep. cons. doctor prof dr. med (NO)","English - Norway","Avd.overlege.prof.dr.med (NO)","NO__EN-NO__TIT.WNO.1A"
"a3Ud0000000A9bdEAC","005d0000002bfc8AAA","false","Konsulent (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.YD","","NO","Cosultant (NO)","English - Norway","Konsulent (NO)","NO__EN-NO__TIT.WNO.YD"
"a3Ud0000000A9beEAC","005d0000002bfc8AAA","false","Kommunelege (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.41","","NO","Council doctor (NO)","English - Norway","Kommunelege (NO)","NO__EN-NO__TIT.WNO.41"
"a3Ud0000000A9bfEAC","005d0000002bfc8AAA","false","Klinikksjef prof. Dr. med. (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.3R","","NO","Head of Clinic Prof. Dr. med (NO)","English - Norway","Klinikksjef prof. Dr. med. (NO)","NO__EN-NO__TIT.WNO.3R"
"a3Ud0000000A9bgEAC","005d0000002bfc8AAA","false","Seksjonsoverlege dr. med. (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.39","","NO","Section cons doctor dr. med (NO)","English - Norway","Seksjonsoverlege dr. med. (NO)","NO__EN-NO__TIT.WNO.39"
"a3Ud0000000A9bhEAC","005d0000002bfc8AAA","false","Professor dr. med. (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.2X","","NO","Professor dr. med. (NO)","English - Norway","Professor dr. med. (NO)","NO__EN-NO__TIT.WNO.2X"
"a3Ud0000000A9biEAC","005d0000002bfc8AAA","false","Bydelsoverlege (NO)","2015-03-19T15:36:59.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.1J","","NO","City district head doctor (NO)","English - Norway","Bydelsoverlege (NO)","NO__EN-NO__TIT.WNO.1J"
"a3Ud0000000AGgIEAW","005d0000002bfc8AAA","false","Pharmacien (FR)","2015-05-08T12:06:13.000Z","005d0000002bfc8AAA","2015-06-26T15:23:21.000Z","005d0000002bfc8AAA","2016-09-23T01:09:54.000Z","true","false","TIT.WFR.05","","FR","Pharmacien (FR)","French - France","Pharmacien (FR)","FR__FR-FR__TIT.WFR.05"
"a3Ud0000000AGgJEAW","005d0000002bfc8AAA","false","Sans titre (FR)","2015-05-08T12:06:13.000Z","005d0000002bfc8AAA","2015-06-26T15:23:21.000Z","005d0000002bfc8AAA","2016-12-10T02:16:36.000Z","true","false","TIT.WFR.20","","FR","Sans titre (FR)","French - France","Sans titre (FR)","FR__FR-FR__TIT.WFR.20"
"a3Ud0000000AGgKEAW","005d0000002bfc8AAA","false","Professeur (FR)","2015-05-08T12:06:13.000Z","005d0000002bfc8AAA","2015-06-26T15:23:21.000Z","005d0000002bfc8AAA","2017-01-24T17:06:33.000Z","true","false","TIT.WFR.11","","FR","Professeur (FR)","French - France","Professeur (FR)","FR__FR-FR__TIT.WFR.11"
"a3Ud0000000AGgLEAW","005d0000002bfc8AAA","false","Professeur agrégé (FR)","2015-05-08T12:06:13.000Z","005d0000002bfc8AAA","2015-06-26T15:23:21.000Z","005d0000002bfc8AAA","2015-06-26T15:23:21.000Z","true","false","TIT.WFR.22","","FR","Professeur agrégé (FR)","French - France","Professeur agrégé (FR)","FR__FR-FR__TIT.WFR.22"
